datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-01-06 14:35:00,1.678,0.164,240.25,7.2,0.0,1.0,17.0
2007-01-06 14:36:00,1.678,0.164,240.4,7.2,0.0,1.0,18.0
2007-01-06 14:37:00,1.676,0.166,240.4,7.0,0.0,2.0,18.0
2007-01-06 14:38:00,1.67,0.162,239.89,7.0,0.0,1.0,17.0
2007-01-06 14:39:00,1.658,0.156,238.85,7.0,0.0,1.0,18.0
2007-01-06 14:40:00,1.646,0.152,238.3,7.0,0.0,2.0,17.0
2007-01-06 14:41:00,1.648,0.154,238.6,7.0,0.0,1.0,18.0
2007-01-06 14:42:00,1.648,0.152,238.41,7.0,0.0,1.0,17.0
2007-01-06 14:43:00,1.646,0.15,238.39,7.0,0.0,2.0,17.0
2007-01-06 14:44:00,1.642,0.152,238.23,7.0,0.0,1.0,18.0
2007-01-06 14:45:00,1.646,0.152,238.6,7.0,0.0,1.0,17.0
2007-01-06 14:46:00,1.658,0.154,238.73,7.0,0.0,2.0,18.0
2007-01-06 14:47:00,1.644,0.154,239.13,7.0,0.0,1.0,17.0
2007-01-06 14:48:00,1.63,0.14,240.31,6.8,0.0,1.0,18.0
2007-01-06 14:49:00,1.928,0.222,239.38,8.0,0.0,1.0,17.0
2007-01-06 14:50:00,1.914,0.218,238.4,8.0,0.0,1.0,18.0
2007-01-06 14:51:00,1.918,0.22,238.82,8.0,0.0,2.0,17.0
2007-01-06 14:52:00,1.926,0.224,239.48,8.0,0.0,1.0,18.0
2007-01-06 14:53:00,1.868,0.12,239.48,7.8,0.0,0.0,17.0
2007-01-06 14:54:00,1.848,0.106,239.01,7.8,0.0,0.0,18.0
2007-01-06 14:55:00,1.912,0.184,238.42,8.0,0.0,0.0,17.0
2007-01-06 14:56:00,1.952,0.238,238.96,8.2,0.0,0.0,18.0
2007-01-06 14:57:00,1.948,0.242,239.51,8.2,0.0,0.0,17.0
2007-01-06 14:58:00,1.932,0.224,239.3,8.2,0.0,0.0,18.0
2007-01-06 14:59:00,1.93,0.13,239.02,8.0,0.0,0.0,17.0
2007-01-06 15:00:00,1.962,0.122,238.61,8.2,0.0,0.0,18.0
2007-01-06 15:01:00,1.972,0.124,238.62,8.2,0.0,0.0,17.0
2007-01-06 15:02:00,1.966,0.128,239.41,8.2,0.0,0.0,18.0
2007-01-06 15:03:00,1.976,0.13,239.93,8.2,0.0,0.0,17.0
2007-01-06 15:04:00,1.98,0.13,240.01,8.2,0.0,0.0,18.0
2007-01-06 15:05:00,1.976,0.13,239.99,8.2,0.0,0.0,18.0
2007-01-06 15:06:00,1.968,0.13,239.85,8.2,0.0,0.0,17.0
2007-01-06 15:07:00,1.988,0.132,240.59,8.2,0.0,0.0,18.0
2007-01-06 15:08:00,1.994,0.136,241.05,8.2,0.0,0.0,18.0
2007-01-06 15:09:00,1.992,0.136,241.18,8.2,0.0,0.0,18.0
2007-01-06 15:10:00,1.978,0.13,239.88,8.2,0.0,0.0,17.0
2007-01-06 15:11:00,1.956,0.112,239.06,8.2,0.0,0.0,18.0
2007-01-06 15:12:00,1.878,0.0,239.34,7.8,0.0,0.0,17.0
2007-01-06 15:13:00,1.89,0.0,240.17,7.8,0.0,0.0,18.0
2007-01-06 15:14:00,1.888,0.0,240.02,7.8,0.0,0.0,18.0
2007-01-06 15:15:00,0.95,0.0,241.26,4.2,0.0,0.0,3.0
2007-01-06 15:16:00,0.83,0.0,241.22,3.6,0.0,0.0,0.0
2007-01-06 15:17:00,0.828,0.0,240.91,3.6,0.0,0.0,0.0
2007-01-06 15:18:00,0.828,0.0,241.0,3.6,0.0,0.0,0.0
2007-01-06 15:19:00,0.828,0.0,240.85,3.6,0.0,0.0,0.0
2007-01-06 15:20:00,0.828,0.0,240.73,3.6,0.0,0.0,0.0
2007-01-06 15:21:00,0.824,0.0,239.79,3.6,0.0,0.0,0.0
2007-01-06 15:22:00,0.82,0.0,238.63,3.6,0.0,0.0,0.0
2007-01-06 15:23:00,0.822,0.0,239.24,3.6,0.0,0.0,0.0
2007-01-06 15:24:00,0.824,0.0,240.07,3.6,0.0,0.0,0.0
2007-01-06 15:25:00,0.826,0.0,240.65,3.6,0.0,0.0,0.0
2007-01-06 15:26:00,0.826,0.0,240.67,3.6,0.0,0.0,0.0
2007-01-06 15:27:00,0.824,0.0,240.18,3.6,0.0,0.0,0.0
2007-01-06 15:28:00,0.912,0.108,239.4,4.0,0.0,0.0,0.0
2007-01-06 15:29:00,0.894,0.106,239.32,3.8,0.0,0.0,0.0
2007-01-06 15:30:00,0.892,0.106,239.48,3.8,0.0,0.0,0.0
2007-01-06 15:31:00,0.896,0.108,239.68,3.8,0.0,0.0,0.0
2007-01-06 15:32:00,0.894,0.106,239.57,3.8,0.0,0.0,0.0
2007-01-06 15:33:00,0.888,0.104,238.74,3.8,0.0,0.0,0.0
2007-01-06 15:34:00,0.884,0.102,238.41,3.8,0.0,0.0,0.0
2007-01-06 15:35:00,0.88,0.102,238.26,3.8,0.0,0.0,0.0
2007-01-06 15:36:00,0.982,0.206,238.25,4.4,0.0,0.0,0.0
2007-01-06 15:37:00,0.966,0.194,239.22,4.2,0.0,0.0,0.0
2007-01-06 15:38:00,0.92,0.134,238.91,4.0,0.0,0.0,0.0
2007-01-06 15:39:00,0.92,0.136,239.2,4.0,0.0,0.0,0.0
2007-01-06 15:40:00,0.922,0.138,239.97,4.0,0.0,0.0,0.0
2007-01-06 15:41:00,0.918,0.138,239.66,4.0,0.0,0.0,0.0
2007-01-06 15:42:00,0.918,0.138,239.63,4.0,0.0,0.0,0.0
2007-01-06 15:43:00,0.914,0.136,239.46,4.0,0.0,0.0,0.0
2007-01-06 15:44:00,0.912,0.136,239.08,4.0,0.0,0.0,0.0
2007-01-06 15:45:00,0.914,0.136,239.32,4.0,0.0,0.0,0.0
2007-01-06 15:46:00,0.912,0.136,239.46,4.0,0.0,0.0,0.0
2007-01-06 15:47:00,0.914,0.14,239.98,4.0,0.0,0.0,0.0
2007-01-06 15:48:00,0.918,0.144,241.0,4.0,0.0,0.0,0.0
2007-01-06 15:49:00,0.918,0.142,240.64,4.0,0.0,0.0,0.0
2007-01-06 15:50:00,0.918,0.142,240.73,4.0,0.0,0.0,0.0
2007-01-06 15:51:00,0.916,0.142,240.53,4.0,0.0,0.0,0.0
2007-01-06 15:52:00,0.906,0.126,241.61,3.8,0.0,0.0,0.0
2007-01-06 15:53:00,0.832,0.0,241.25,3.6,0.0,0.0,0.0
2007-01-06 15:54:00,0.832,0.0,240.73,3.6,0.0,0.0,0.0
2007-01-06 15:55:00,0.834,0.0,241.13,3.6,0.0,0.0,0.0
2007-01-06 15:56:00,0.834,0.0,241.27,3.6,0.0,0.0,0.0
2007-01-06 15:57:00,0.83,0.0,240.38,3.6,0.0,0.0,0.0
2007-01-06 15:58:00,0.834,0.0,241.23,3.6,0.0,0.0,0.0
2007-01-06 15:59:00,0.876,0.0,242.14,3.8,0.0,0.0,0.0
2007-01-06 16:00:00,0.838,0.0,241.49,3.6,0.0,0.0,0.0
2007-01-06 16:01:00,0.834,0.0,241.26,3.6,0.0,0.0,0.0
2007-01-06 16:02:00,0.834,0.0,241.19,3.6,0.0,0.0,0.0
2007-01-06 16:03:00,0.834,0.0,241.35,3.6,0.0,0.0,0.0
2007-01-06 16:04:00,0.832,0.0,240.65,3.6,0.0,0.0,0.0
2007-01-06 16:05:00,0.868,0.0,241.07,3.8,0.0,0.0,0.0
2007-01-06 16:06:00,0.91,0.118,241.38,3.8,0.0,0.0,0.0
2007-01-06 16:07:00,0.91,0.118,241.66,3.8,0.0,0.0,0.0
2007-01-06 16:08:00,0.912,0.118,241.8,3.8,0.0,0.0,0.0
2007-01-06 16:09:00,0.908,0.114,240.9,3.8,0.0,0.0,0.0
2007-01-06 16:10:00,0.902,0.114,240.44,3.8,0.0,0.0,0.0
2007-01-06 16:11:00,0.896,0.11,239.71,3.8,0.0,0.0,0.0
2007-01-06 16:12:00,0.898,0.114,240.58,3.8,0.0,0.0,0.0
2007-01-06 16:13:00,0.894,0.114,240.48,3.8,0.0,0.0,0.0
2007-01-06 16:14:00,0.894,0.116,240.73,3.8,0.0,0.0,0.0
2007-01-06 16:15:00,0.848,0.05,240.31,3.6,0.0,0.0,0.0
2007-01-06 16:16:00,0.822,0.0,240.66,3.6,0.0,0.0,0.0
2007-01-06 16:17:00,0.908,0.104,240.31,4.0,0.0,0.0,0.0
2007-01-06 16:18:00,0.926,0.144,240.2,4.0,0.0,0.0,0.0
2007-01-06 16:19:00,0.92,0.142,239.97,4.0,0.0,0.0,0.0
2007-01-06 16:20:00,0.918,0.14,239.63,4.0,0.0,0.0,0.0
2007-01-06 16:21:00,0.914,0.14,239.46,4.0,0.0,0.0,0.0
2007-01-06 16:22:00,0.906,0.132,237.95,4.0,0.0,0.0,0.0
2007-01-06 16:23:00,0.908,0.136,238.77,4.0,0.0,0.0,0.0
2007-01-06 16:24:00,0.906,0.136,238.76,4.0,0.0,0.0,0.0
2007-01-06 16:25:00,0.902,0.134,238.56,4.0,0.0,0.0,0.0
2007-01-06 16:26:00,0.9,0.134,238.42,3.8,0.0,0.0,0.0
2007-01-06 16:27:00,0.9,0.134,238.56,3.8,0.0,0.0,0.0
2007-01-06 16:28:00,0.898,0.134,238.58,3.8,0.0,0.0,0.0
2007-01-06 16:29:00,0.9,0.14,239.37,3.8,0.0,0.0,0.0
2007-01-06 16:30:00,0.896,0.136,238.72,3.8,0.0,0.0,0.0
2007-01-06 16:31:00,0.898,0.132,237.72,3.8,0.0,0.0,0.0
2007-01-06 16:32:00,0.898,0.13,237.78,3.8,0.0,0.0,0.0
2007-01-06 16:33:00,0.866,0.086,238.1,3.8,0.0,0.0,0.0
2007-01-06 16:34:00,0.804,0.0,238.14,3.4,0.0,0.0,0.0
2007-01-06 16:35:00,0.798,0.0,238.05,3.4,0.0,0.0,0.0
2007-01-06 16:36:00,0.796,0.0,237.45,3.4,0.0,0.0,0.0
2007-01-06 16:37:00,0.792,0.0,236.92,3.4,0.0,0.0,0.0
2007-01-06 16:38:00,0.792,0.0,236.72,3.4,0.0,0.0,0.0
2007-01-06 16:39:00,0.79,0.0,236.54,3.4,0.0,0.0,0.0
2007-01-06 16:40:00,0.786,0.0,236.93,3.4,0.0,0.0,0.0
2007-01-06 16:41:00,0.782,0.0,235.67,3.4,0.0,0.0,0.0
2007-01-06 16:42:00,0.822,0.0,236.11,3.6,0.0,0.0,0.0
2007-01-06 16:43:00,0.864,0.112,236.04,3.8,0.0,1.0,0.0
2007-01-06 16:44:00,0.896,0.138,235.49,4.0,0.0,2.0,0.0
2007-01-06 16:45:00,0.932,0.208,235.21,4.2,0.0,1.0,0.0
2007-01-06 16:46:00,0.936,0.206,234.57,4.2,0.0,1.0,0.0
2007-01-06 16:47:00,0.944,0.212,236.06,4.2,0.0,2.0,0.0
2007-01-06 16:48:00,0.938,0.21,235.25,4.2,0.0,1.0,0.0
2007-01-06 16:49:00,0.94,0.212,235.63,4.2,0.0,2.0,0.0
2007-01-06 16:50:00,0.94,0.214,236.27,4.2,0.0,1.0,0.0
2007-01-06 16:51:00,0.932,0.208,235.01,4.2,0.0,2.0,0.0
2007-01-06 16:52:00,0.934,0.214,236.14,4.2,0.0,1.0,0.0
2007-01-06 16:53:00,0.926,0.21,235.47,4.0,0.0,1.0,0.0
2007-01-06 16:54:00,0.856,0.114,234.35,3.8,0.0,2.0,0.0
2007-01-06 16:55:00,0.852,0.108,234.86,3.8,0.0,1.0,0.0
2007-01-06 16:56:00,0.852,0.11,235.14,3.8,0.0,1.0,0.0
2007-01-06 16:57:00,0.856,0.11,235.31,3.8,0.0,2.0,0.0
2007-01-06 16:58:00,0.966,0.238,235.47,4.4,0.0,1.0,0.0
2007-01-06 16:59:00,0.952,0.234,235.24,4.2,0.0,1.0,0.0
2007-01-06 17:00:00,0.95,0.236,235.53,4.2,0.0,2.0,0.0
2007-01-06 17:01:00,0.948,0.23,234.28,4.2,0.0,1.0,0.0
2007-01-06 17:02:00,0.944,0.224,233.7,4.2,0.0,1.0,0.0
2007-01-06 17:03:00,0.942,0.224,233.67,4.2,0.0,2.0,0.0
2007-01-06 17:04:00,0.938,0.222,233.5,4.2,0.0,1.0,0.0
2007-01-06 17:05:00,0.938,0.224,233.72,4.2,0.0,1.0,0.0
2007-01-06 17:06:00,0.938,0.226,234.12,4.2,0.0,1.0,0.0
2007-01-06 17:07:00,0.936,0.23,234.77,4.2,0.0,2.0,0.0
2007-01-06 17:08:00,0.93,0.224,233.78,4.2,0.0,1.0,0.0
2007-01-06 17:09:00,0.92,0.22,232.84,4.2,0.0,1.0,0.0
2007-01-06 17:10:00,0.92,0.224,233.89,4.2,0.0,1.0,0.0
2007-01-06 17:11:00,0.906,0.202,233.06,4.0,0.0,1.0,0.0
2007-01-06 17:12:00,0.85,0.108,232.81,3.8,0.0,0.0,0.0
2007-01-06 17:13:00,0.85,0.108,233.09,3.8,0.0,0.0,0.0
2007-01-06 17:14:00,0.768,0.0,233.24,3.4,0.0,0.0,0.0
2007-01-06 17:15:00,0.762,0.0,233.31,3.4,0.0,0.0,0.0
2007-01-06 17:16:00,0.774,0.0,235.29,3.4,0.0,0.0,0.0
2007-01-06 17:17:00,0.774,0.0,235.49,3.4,0.0,0.0,0.0
2007-01-06 17:18:00,0.772,0.0,234.53,3.4,0.0,0.0,0.0
2007-01-06 17:19:00,0.776,0.0,235.61,3.4,0.0,0.0,0.0
2007-01-06 17:20:00,0.776,0.0,235.57,3.4,0.0,0.0,0.0
2007-01-06 17:21:00,0.772,0.0,234.59,3.4,0.0,0.0,0.0
2007-01-06 17:22:00,0.77,0.0,235.54,3.4,0.0,0.0,0.0
2007-01-06 17:23:00,0.794,0.0,235.98,3.6,0.0,0.0,0.0
2007-01-06 17:24:00,0.846,0.094,236.17,3.6,0.0,0.0,0.0
2007-01-06 17:25:00,0.842,0.094,236.31,3.6,0.0,0.0,0.0
2007-01-06 17:26:00,0.842,0.09,236.0,3.6,0.0,0.0,0.0
2007-01-06 17:27:00,0.842,0.092,236.23,3.6,0.0,0.0,0.0
2007-01-06 17:28:00,0.842,0.092,236.49,3.6,0.0,0.0,0.0
2007-01-06 17:29:00,0.838,0.092,236.54,3.6,0.0,0.0,0.0
2007-01-06 17:30:00,1.81,0.08,234.83,7.8,0.0,0.0,0.0
2007-01-06 17:31:00,1.72,0.078,235.22,7.4,0.0,0.0,0.0
2007-01-06 17:32:00,1.314,0.084,236.48,5.8,0.0,0.0,0.0
2007-01-06 17:33:00,0.868,0.0,236.45,3.8,0.0,0.0,0.0
2007-01-06 17:34:00,0.852,0.0,236.39,3.8,0.0,0.0,0.0
2007-01-06 17:35:00,0.85,0.0,236.07,3.6,0.0,0.0,0.0
2007-01-06 17:36:00,0.84,0.0,235.94,3.6,0.0,0.0,0.0
2007-01-06 17:37:00,0.83,0.0,236.64,3.6,0.0,0.0,0.0
2007-01-06 17:38:00,0.888,0.05,235.72,3.8,0.0,0.0,0.0
2007-01-06 17:39:00,0.914,0.118,234.77,4.0,0.0,0.0,0.0
2007-01-06 17:40:00,0.894,0.128,234.83,4.0,0.0,0.0,0.0
2007-01-06 17:41:00,0.892,0.128,234.87,3.8,0.0,0.0,0.0
2007-01-06 17:42:00,0.894,0.134,236.03,3.8,0.0,0.0,0.0
2007-01-06 17:43:00,0.896,0.136,236.5,3.8,0.0,0.0,0.0
2007-01-06 17:44:00,0.894,0.136,236.6,3.8,0.0,0.0,0.0
2007-01-06 17:45:00,0.896,0.138,237.16,3.8,0.0,0.0,0.0
2007-01-06 17:46:00,0.896,0.14,237.47,3.8,0.0,0.0,0.0
2007-01-06 17:47:00,0.892,0.138,236.99,3.8,0.0,0.0,0.0
2007-01-06 17:48:00,0.892,0.138,237.09,3.8,0.0,0.0,0.0
2007-01-06 17:49:00,0.89,0.136,236.67,3.8,0.0,0.0,0.0
2007-01-06 17:50:00,0.886,0.132,235.99,3.8,0.0,0.0,0.0
2007-01-06 17:51:00,0.886,0.13,235.77,3.8,0.0,0.0,0.0
2007-01-06 17:52:00,0.888,0.134,236.44,3.8,0.0,0.0,0.0
2007-01-06 17:53:00,0.89,0.136,236.83,3.8,0.0,0.0,0.0
2007-01-06 17:54:00,0.864,0.102,236.07,3.8,0.0,0.0,0.0
2007-01-06 17:55:00,0.834,0.0,236.05,3.6,0.0,0.0,0.0
2007-01-06 17:56:00,0.794,0.0,235.61,3.4,0.0,0.0,0.0
2007-01-06 17:57:00,0.79,0.0,235.17,3.4,0.0,0.0,0.0
2007-01-06 17:58:00,0.792,0.0,235.27,3.4,0.0,0.0,0.0
2007-01-06 17:59:00,0.792,0.0,235.39,3.4,0.0,0.0,0.0
2007-01-06 18:00:00,0.794,0.0,235.92,3.4,0.0,0.0,0.0
2007-01-06 18:01:00,0.796,0.0,236.19,3.4,0.0,0.0,0.0
2007-01-06 18:02:00,0.796,0.0,236.28,3.4,0.0,0.0,0.0
2007-01-06 18:03:00,0.854,0.056,236.5,3.8,0.0,0.0,0.0
2007-01-06 18:04:00,0.872,0.108,236.77,3.8,0.0,0.0,0.0
2007-01-06 18:05:00,0.872,0.106,236.36,3.8,0.0,0.0,0.0
2007-01-06 18:06:00,0.868,0.102,235.52,3.8,0.0,0.0,0.0
2007-01-06 18:07:00,0.868,0.104,236.05,3.8,0.0,0.0,0.0
2007-01-06 18:08:00,0.87,0.106,236.18,3.8,0.0,0.0,0.0
2007-01-06 18:09:00,0.864,0.102,235.47,3.8,0.0,0.0,0.0
2007-01-06 18:10:00,0.864,0.104,235.79,3.8,0.0,0.0,0.0
2007-01-06 18:11:00,0.866,0.106,236.37,3.8,0.0,0.0,0.0
2007-01-06 18:12:00,0.85,0.084,236.03,3.6,0.0,0.0,0.0
2007-01-06 18:13:00,0.794,0.0,235.59,3.4,0.0,0.0,0.0
2007-01-06 18:14:00,0.796,0.0,235.94,3.4,0.0,0.0,0.0
2007-01-06 18:15:00,0.794,0.0,235.84,3.4,0.0,0.0,0.0
2007-01-06 18:16:00,0.796,0.0,236.17,3.4,0.0,0.0,0.0
2007-01-06 18:17:00,0.796,0.0,236.33,3.4,0.0,0.0,0.0
2007-01-06 18:18:00,0.798,0.0,236.42,3.4,0.0,0.0,0.0
2007-01-06 18:19:00,0.91,0.128,236.0,4.0,0.0,0.0,0.0
2007-01-06 18:20:00,0.9,0.132,235.62,4.0,0.0,0.0,0.0
2007-01-06 18:21:00,0.896,0.132,235.67,4.0,0.0,0.0,0.0
2007-01-06 18:22:00,0.896,0.134,236.02,4.0,0.0,0.0,0.0
2007-01-06 18:23:00,0.898,0.138,236.78,3.8,0.0,0.0,0.0
2007-01-06 18:24:00,0.898,0.14,236.97,3.8,0.0,0.0,0.0
2007-01-06 18:25:00,0.898,0.14,237.08,3.8,0.0,0.0,0.0
2007-01-06 18:26:00,1.19,0.182,236.7,5.2,0.0,0.0,0.0
2007-01-06 18:27:00,1.006,0.156,237.13,4.4,0.0,0.0,0.0
2007-01-06 18:28:00,0.896,0.14,237.26,3.8,0.0,0.0,0.0
2007-01-06 18:29:00,0.888,0.134,235.87,3.8,0.0,0.0,0.0
2007-01-06 18:30:00,0.884,0.13,235.36,3.8,0.0,0.0,0.0
2007-01-06 18:31:00,0.882,0.128,234.7,3.8,0.0,0.0,0.0
2007-01-06 18:32:00,0.882,0.128,234.94,3.8,0.0,0.0,0.0
2007-01-06 18:33:00,0.888,0.134,236.23,3.8,0.0,0.0,0.0
2007-01-06 18:34:00,0.884,0.13,236.18,3.8,0.0,0.0,0.0
2007-01-06 18:35:00,0.8,0.0,236.65,3.4,0.0,0.0,0.0
2007-01-06 18:36:00,0.802,0.0,237.37,3.4,0.0,0.0,0.0
2007-01-06 18:37:00,0.802,0.0,237.13,3.4,0.0,0.0,0.0
2007-01-06 18:38:00,0.802,0.0,236.83,3.4,0.0,0.0,0.0
2007-01-06 18:39:00,0.802,0.0,236.41,3.4,0.0,0.0,0.0
2007-01-06 18:40:00,0.802,0.0,236.2,3.4,0.0,0.0,0.0
2007-01-06 18:41:00,0.804,0.0,236.72,3.4,0.0,0.0,0.0
2007-01-06 18:42:00,0.808,0.0,236.45,3.6,0.0,0.0,0.0
2007-01-06 18:43:00,0.878,0.104,234.97,3.8,0.0,0.0,0.0
2007-01-06 18:44:00,0.872,0.104,234.96,3.8,0.0,0.0,0.0
2007-01-06 18:45:00,0.872,0.104,235.13,3.8,0.0,0.0,0.0
2007-01-06 18:46:00,0.88,0.112,236.8,3.8,0.0,0.0,0.0
2007-01-06 18:47:00,0.882,0.114,237.6,3.8,0.0,0.0,0.0
2007-01-06 18:48:00,0.878,0.114,237.2,3.8,0.0,0.0,0.0
2007-01-06 18:49:00,0.876,0.112,237.06,3.8,0.0,0.0,0.0
2007-01-06 18:50:00,0.878,0.114,237.42,3.8,0.0,0.0,0.0
2007-01-06 18:51:00,0.874,0.11,236.48,3.8,0.0,0.0,0.0
2007-01-06 18:52:00,0.812,0.0,236.23,3.6,0.0,0.0,0.0
2007-01-06 18:53:00,0.8,0.0,235.94,3.4,0.0,0.0,0.0
2007-01-06 18:54:00,0.8,0.0,235.72,3.4,0.0,0.0,0.0
2007-01-06 18:55:00,0.802,0.0,236.33,3.4,0.0,0.0,0.0
2007-01-06 18:56:00,0.802,0.0,236.77,3.4,0.0,0.0,0.0
2007-01-06 18:57:00,0.804,0.0,236.91,3.4,0.0,0.0,0.0
2007-01-06 18:58:00,0.798,0.0,236.52,3.4,0.0,0.0,0.0
2007-01-06 18:59:00,0.898,0.118,235.69,4.0,0.0,0.0,0.0
2007-01-06 19:00:00,0.9,0.132,235.01,4.0,0.0,0.0,0.0
2007-01-06 19:01:00,0.9,0.13,234.52,4.0,0.0,0.0,0.0
2007-01-06 19:02:00,0.89,0.128,234.07,3.8,0.0,0.0,0.0
2007-01-06 19:03:00,0.922,0.154,234.47,4.2,0.0,0.0,0.0
2007-01-06 19:04:00,0.97,0.246,234.72,4.4,0.0,1.0,0.0
2007-01-06 19:05:00,0.968,0.246,234.92,4.2,0.0,2.0,0.0
2007-01-06 19:06:00,0.966,0.248,235.1,4.2,0.0,1.0,0.0
2007-01-06 19:07:00,0.968,0.248,235.03,4.2,0.0,1.0,0.0
2007-01-06 19:08:00,0.968,0.246,234.93,4.2,0.0,2.0,0.0
2007-01-06 19:09:00,0.966,0.244,234.58,4.2,0.0,1.0,0.0
2007-01-06 19:10:00,0.968,0.248,235.38,4.2,0.0,2.0,0.0
2007-01-06 19:11:00,0.964,0.244,235.05,4.2,0.0,1.0,0.0
2007-01-06 19:12:00,0.96,0.24,234.47,4.2,0.0,1.0,0.0
2007-01-06 19:13:00,1.01,0.242,234.97,4.4,0.0,2.0,0.0
2007-01-06 19:14:00,1.448,0.236,233.81,6.4,0.0,1.0,0.0
2007-01-06 19:15:00,1.652,0.124,233.41,7.0,0.0,2.0,0.0
2007-01-06 19:16:00,1.664,0.106,232.87,7.2,0.0,1.0,0.0
2007-01-06 19:17:00,1.658,0.106,234.37,7.0,0.0,1.0,0.0
2007-01-06 19:18:00,1.676,0.106,234.59,7.2,0.0,2.0,0.0
2007-01-06 19:19:00,1.664,0.104,233.33,7.2,0.0,1.0,0.0
2007-01-06 19:20:00,1.66,0.108,233.3,7.2,0.0,1.0,0.0
2007-01-06 19:21:00,1.666,0.1,233.8,7.2,0.0,2.0,0.0
2007-01-06 19:22:00,1.712,0.148,233.43,7.4,0.0,1.0,0.0
2007-01-06 19:23:00,1.726,0.206,235.1,7.4,0.0,1.0,0.0
2007-01-06 19:24:00,1.546,0.21,235.41,6.6,0.0,1.0,0.0
2007-01-06 19:25:00,1.614,0.204,234.43,7.0,0.0,2.0,0.0
2007-01-06 19:26:00,1.61,0.206,235.23,6.8,0.0,1.0,0.0
2007-01-06 19:27:00,1.686,0.29,234.22,7.4,0.0,1.0,0.0
2007-01-06 19:28:00,1.698,0.324,233.57,7.4,0.0,1.0,0.0
2007-01-06 19:29:00,2.24,0.33,234.57,10.6,0.0,2.0,0.0
2007-01-06 19:30:00,4.304,0.3,231.33,18.6,0.0,1.0,0.0
2007-01-06 19:31:00,4.304,0.298,231.48,18.6,0.0,1.0,0.0
2007-01-06 19:32:00,4.346,0.308,232.83,18.6,0.0,1.0,0.0
2007-01-06 19:33:00,3.566,0.198,232.71,16.2,0.0,0.0,0.0
2007-01-06 19:34:00,1.84,0.396,234.91,8.0,0.0,0.0,0.0
2007-01-06 19:35:00,1.86,0.404,234.94,8.0,0.0,0.0,0.0
2007-01-06 19:36:00,2.856,0.52,232.38,13.0,0.0,0.0,0.0
2007-01-06 19:37:00,5.528,0.426,229.36,24.4,0.0,0.0,0.0
2007-01-06 19:38:00,4.622,0.42,231.21,21.0,0.0,0.0,0.0
2007-01-06 19:39:00,2.224,0.32,233.01,10.0,0.0,0.0,0.0
2007-01-06 19:40:00,1.774,0.282,234.32,7.6,0.0,0.0,0.0
2007-01-06 19:41:00,1.772,0.282,234.61,7.6,0.0,0.0,0.0
2007-01-06 19:42:00,2.76,0.376,232.45,12.4,0.0,0.0,0.0
2007-01-06 19:43:00,2.174,0.306,233.86,9.8,0.0,0.0,0.0
2007-01-06 19:44:00,1.93,0.294,235.67,8.2,0.0,0.0,0.0
2007-01-06 19:45:00,2.264,0.41,235.68,9.8,0.0,0.0,0.0
2007-01-06 19:46:00,1.894,0.284,236.18,8.0,0.0,0.0,0.0
2007-01-06 19:47:00,1.986,0.334,236.1,8.6,0.0,0.0,0.0
2007-01-06 19:48:00,2.106,0.392,236.3,9.0,0.0,0.0,0.0
2007-01-06 19:49:00,1.774,0.25,237.15,7.6,0.0,0.0,0.0
2007-01-06 19:50:00,1.366,0.146,238.47,5.8,0.0,0.0,0.0
2007-01-06 19:51:00,1.408,0.144,238.04,6.0,0.0,0.0,0.0
2007-01-06 19:52:00,1.426,0.142,237.75,6.2,0.0,0.0,0.0
2007-01-06 19:53:00,1.362,0.142,237.65,5.8,0.0,0.0,0.0
2007-01-06 19:54:00,1.356,0.142,237.39,5.8,0.0,0.0,0.0
2007-01-06 19:55:00,1.356,0.14,237.35,5.8,0.0,0.0,0.0
2007-01-06 19:56:00,1.366,0.112,237.16,6.0,0.0,0.0,0.0
2007-01-06 19:57:00,1.34,0.11,237.35,5.8,0.0,0.0,0.0
2007-01-06 19:58:00,1.58,0.106,236.94,6.8,0.0,0.0,0.0
2007-01-06 19:59:00,1.358,0.106,236.51,6.0,0.0,0.0,0.0
2007-01-06 20:00:00,1.336,0.106,236.38,5.8,0.0,0.0,0.0
2007-01-06 20:01:00,1.336,0.106,236.97,5.8,0.0,0.0,0.0
2007-01-06 20:02:00,1.34,0.108,237.47,5.8,0.0,0.0,0.0
2007-01-06 20:03:00,1.328,0.106,236.59,5.8,0.0,0.0,0.0
2007-01-06 20:04:00,1.334,0.104,236.42,5.8,0.0,0.0,0.0
2007-01-06 20:05:00,1.336,0.108,236.97,5.8,0.0,0.0,0.0
2007-01-06 20:06:00,1.418,0.106,236.72,6.2,0.0,0.0,0.0
2007-01-06 20:07:00,1.64,0.1,236.05,7.0,0.0,0.0,0.0
2007-01-06 20:08:00,1.632,0.098,236.3,7.0,0.0,0.0,0.0
2007-01-06 20:09:00,0.946,0.11,237.16,4.2,0.0,0.0,0.0
2007-01-06 20:10:00,0.966,0.108,237.02,4.4,0.0,0.0,0.0
2007-01-06 20:11:00,1.038,0.102,236.84,4.6,0.0,0.0,0.0
2007-01-06 20:12:00,0.964,0.104,236.8,4.4,0.0,0.0,0.0
2007-01-06 20:13:00,0.942,0.12,237.41,4.2,0.0,0.0,0.0
2007-01-06 20:14:00,0.942,0.12,236.74,4.2,0.0,0.0,0.0
